full_text,cleasing,case_folding,tokenize,Filtering/stopword removal,stemming_data
motor/mobil gratis - Sudah terisi token listrik sebesar 100k Masa sewa masih hingga 11 Juni boleh masuk dari bulan ini. Biaya 3.2 jt bisa nego. Silakan bagi yang minat.,motormobil gratis  Sudah terisi token listrik sebesar k Masa sewa masih hingga  Juni boleh masuk dari bulan ini Biaya  jt bisa nego Silakan bagi yang minat,motormobil gratis  sudah terisi token listrik sebesar k masa sewa masih hingga  juni boleh masuk dari bulan ini biaya  jt bisa nego silakan bagi yang minat,"['motormobil', 'gratis', 'sudah', 'terisi', 'token', 'listrik', 'sebesar', 'k', 'masa', 'sewa', 'masih', 'hingga', 'juni', 'boleh', 'masuk', 'dari', 'bulan', 'ini', 'biaya', 'jt', 'bisa', 'nego', 'silakan', 'bagi', 'yang', 'minat']","['motormobil', 'gratis', 'terisi', 'token', 'listrik', 'k', 'sewa', 'juni', 'masuk', 'biaya', 'jt', 'nego', 'silakan', 'minat']",motormobil gratis isi token listrik k sewa juni masuk biaya jt nego sila minat
bersama kulkas bersama - Parkir bisa motor/mobil gratis - Keamanan terjamin - Sudah terisi token listrik sebesar 100k - Terdapat rooftop untuk menjemur pakaian Masa sewa masih hingga 11 Juni boleh masuk dari bulan ini. Biaya 3.2 jt bisa nego. Silakan bagi yang,bersama kulkas bersama  Parkir bisa motormobil gratis  Keamanan terjamin  Sudah terisi token listrik sebesar k  Terdapat rooftop untuk menjemur pakaian Masa sewa masih hingga  Juni boleh masuk dari bulan ini Biaya  jt bisa nego Silakan bagi yang,bersama kulkas bersama  parkir bisa motormobil gratis  keamanan terjamin  sudah terisi token listrik sebesar k  terdapat rooftop untuk menjemur pakaian masa sewa masih hingga  juni boleh masuk dari bulan ini biaya  jt bisa nego silakan bagi yang,"['bersama', 'kulkas', 'bersama', 'parkir', 'bisa', 'motormobil', 'gratis', 'keamanan', 'terjamin', 'sudah', 'terisi', 'token', 'listrik', 'sebesar', 'k', 'terdapat', 'rooftop', 'untuk', 'menjemur', 'pakaian', 'masa', 'sewa', 'masih', 'hingga', 'juni', 'boleh', 'masuk', 'dari', 'bulan', 'ini', 'biaya', 'jt', 'bisa', 'nego', 'silakan', 'bagi', 'yang']","['kulkas', 'parkir', 'motormobil', 'gratis', 'keamanan', 'terjamin', 'terisi', 'token', 'listrik', 'k', 'rooftop', 'menjemur', 'pakaian', 'sewa', 'juni', 'masuk', 'biaya', 'jt', 'nego', 'silakan']",kulkas parkir motormobil gratis aman jamin isi token listrik k rooftop jemur pakai sewa juni masuk biaya jt nego sila
@ipoksamidub 1000 spbu dari total 47.000 di seluruh dunia Pak. Dan bakal diubah jadi pengisian mobil listrik. Saya kira tidak ada yg aneh.,ipoksamidub  spbu dari total  di seluruh dunia Pak Dan bakal diubah jadi pengisian mobil listrik Saya kira tidak ada yg aneh,ipoksamidub  spbu dari total  di seluruh dunia pak dan bakal diubah jadi pengisian mobil listrik saya kira tidak ada yg aneh,"['ipoksamidub', 'spbu', 'dari', 'total', 'di', 'seluruh', 'dunia', 'pak', 'dan', 'bakal', 'diubah', 'jadi', 'pengisian', 'mobil', 'listrik', 'saya', 'kira', 'tidak', 'ada', 'yg', 'aneh']","['ipoksamidub', 'spbu', 'total', 'dunia', 'diubah', 'pengisian', 'mobil', 'listrik', 'yg', 'aneh']",ipoksamidub spbu total dunia ubah isi mobil listrik yg aneh
Mobil listrik emang menarik tapi untuk sekarang ini bukan opsi terbaik kalau dipake buat pergi jarak jauh. Ketersediaan jumlah SPKLU sama durasi isi batrenya perlu jadi pertimbangan juga. Just my 2cents,Mobil listrik emang menarik tapi untuk sekarang ini bukan opsi terbaik kalau dipake buat pergi jarak jauh Ketersediaan jumlah SPKLU sama durasi isi batrenya perlu jadi pertimbangan juga Just my cents,mobil listrik emang menarik tapi untuk sekarang ini bukan opsi terbaik kalau dipake buat pergi jarak jauh ketersediaan jumlah spklu sama durasi isi batrenya perlu jadi pertimbangan juga just my cents,"['mobil', 'listrik', 'emang', 'menarik', 'tapi', 'untuk', 'sekarang', 'ini', 'bukan', 'opsi', 'terbaik', 'kalau', 'dipake', 'buat', 'pergi', 'jarak', 'jauh', 'ketersediaan', 'jumlah', 'spklu', 'sama', 'durasi', 'isi', 'batrenya', 'perlu', 'jadi', 'pertimbangan', 'juga', 'just', 'my', 'cents']","['mobil', 'listrik', 'emang', 'menarik', 'opsi', 'terbaik', 'dipake', 'pergi', 'jarak', 'ketersediaan', 'spklu', 'durasi', 'isi', 'batrenya', 'pertimbangan', 'just', 'my', 'cents']",mobil listrik emang tarik opsi baik dipake pergi jarak sedia spklu durasi isi batrenya timbang just my cents
@WongAlasRoban Ditekan demi kesuksesan mobil listrik pdhl di negara2 barat prtumbuhn mobil listrik relatif lambat!,WongAlasRoban Ditekan demi kesuksesan mobil listrik pdhl di negara barat prtumbuhn mobil listrik relatif lambat,wongalasroban ditekan demi kesuksesan mobil listrik pdhl di negara barat prtumbuhn mobil listrik relatif lambat,"['wongalasroban', 'ditekan', 'demi', 'kesuksesan', 'mobil', 'listrik', 'pdhl', 'di', 'negara', 'barat', 'prtumbuhn', 'mobil', 'listrik', 'relatif', 'lambat']","['wongalasroban', 'ditekan', 'kesuksesan', 'mobil', 'listrik', 'pdhl', 'negara', 'barat', 'prtumbuhn', 'mobil', 'listrik', 'relatif', 'lambat']",wongalasroban tekan sukses mobil listrik pdhl negara barat prtumbuhn mobil listrik relatif lambat
@nobitaro Tadi sih liat motor (tergantung tipe) dan mobil udah pada bisa. Klo jalan ya semata kaki lebih dikitlah kemarin tuh sedengkul dan di tempat gua berdiri pagi ini udah air. Masih mati listrik.,nobitaro Tadi sih liat motor tergantung tipe dan mobil udah pada bisa Klo jalan ya semata kaki lebih dikitlah kemarin tuh sedengkul dan di tempat gua berdiri pagi ini udah air Masih mati listrik,nobitaro tadi sih liat motor tergantung tipe dan mobil udah pada bisa klo jalan ya semata kaki lebih dikitlah kemarin tuh sedengkul dan di tempat gua berdiri pagi ini udah air masih mati listrik,"['nobitaro', 'tadi', 'sih', 'liat', 'motor', 'tergantung', 'tipe', 'dan', 'mobil', 'udah', 'pada', 'bisa', 'klo', 'jalan', 'ya', 'semata', 'kaki', 'lebih', 'dikitlah', 'kemarin', 'tuh', 'sedengkul', 'dan', 'di', 'tempat', 'gua', 'berdiri', 'pagi', 'ini', 'udah', 'air', 'masih', 'mati', 'listrik']","['nobitaro', 'sih', 'liat', 'motor', 'tergantung', 'tipe', 'mobil', 'udah', 'klo', 'jalan', 'ya', 'kaki', 'dikitlah', 'kemarin', 'tuh', 'sedengkul', 'gua', 'berdiri', 'pagi', 'udah', 'air', 'mati', 'listrik']",nobitaro sih liat motor gantung tipe mobil udah klo jalan ya kaki dikit kemarin tuh dengkul gua diri pagi udah air mati listrik
@geloraco Mobil dan motor listrik gak laku Pertalite dihapus PPN dinaikan. Pendapatan negara bukan di cari dr BUMN atau apa tapi gimana memeras rakyatnya krn pendapatan negara harus buat bayar hutang negara,geloraco Mobil dan motor listrik gak laku Pertalite dihapus PPN dinaikan Pendapatan negara bukan di cari dr BUMN atau apa tapi gimana memeras rakyatnya krn pendapatan negara harus buat bayar hutang negara,geloraco mobil dan motor listrik gak laku pertalite dihapus ppn dinaikan pendapatan negara bukan di cari dr bumn atau apa tapi gimana memeras rakyatnya krn pendapatan negara harus buat bayar hutang negara,"['geloraco', 'mobil', 'dan', 'motor', 'listrik', 'gak', 'laku', 'pertalite', 'dihapus', 'ppn', 'dinaikan', 'pendapatan', 'negara', 'bukan', 'di', 'cari', 'dr', 'bumn', 'atau', 'apa', 'tapi', 'gimana', 'memeras', 'rakyatnya', 'krn', 'pendapatan', 'negara', 'harus', 'buat', 'bayar', 'hutang', 'negara']","['geloraco', 'mobil', 'motor', 'listrik', 'gak', 'laku', 'pertalite', 'dihapus', 'ppn', 'dinaikan', 'pendapatan', 'negara', 'cari', 'dr', 'bumn', 'gimana', 'memeras', 'rakyatnya', 'krn', 'pendapatan', 'negara', 'bayar', 'hutang', 'negara']",geloraco mobil motor listrik gak laku pertalite hapus ppn naik dapat negara cari dr bumn gimana peras rakyat krn dapat negara bayar hutang negara
@innovacommunity Buat baterai mobil listrik bisa ya kak? Katanya baterai mobil listrik kalau ke buka apinya ga bisa mati sampai elemen litiumny abis?,innovacommunity Buat baterai mobil listrik bisa ya kak Katanya baterai mobil listrik kalau ke buka apinya ga bisa mati sampai elemen litiumny abis,innovacommunity buat baterai mobil listrik bisa ya kak katanya baterai mobil listrik kalau ke buka apinya ga bisa mati sampai elemen litiumny abis,"['innovacommunity', 'buat', 'baterai', 'mobil', 'listrik', 'bisa', 'ya', 'kak', 'katanya', 'baterai', 'mobil', 'listrik', 'kalau', 'ke', 'buka', 'apinya', 'ga', 'bisa', 'mati', 'sampai', 'elemen', 'litiumny', 'abis']","['innovacommunity', 'baterai', 'mobil', 'listrik', 'ya', 'kak', 'baterai', 'mobil', 'listrik', 'buka', 'apinya', 'ga', 'mati', 'elemen', 'litiumny', 'abis']",innovacommunity baterai mobil listrik ya kak baterai mobil listrik buka api ga mati elemen litiumny abis
@anonjawa gini2 pemerintah mau promosiin mobil listrik anjeng!!!,anonjawa gini pemerintah mau promosiin mobil listrik anjeng,anonjawa gini pemerintah mau promosiin mobil listrik anjeng,"['anonjawa', 'gini', 'pemerintah', 'mau', 'promosiin', 'mobil', 'listrik', 'anjeng']","['anonjawa', 'gini', 'pemerintah', 'promosiin', 'mobil', 'listrik', 'anjeng']",anonjawa gin perintah promosiin mobil listrik anjeng
@aan__ Nggak kebayang kalo ada yg kebelet kencing ada lansia atau anak kecil mobil yg bensinnya menipis mobil listrik yg persenannya sisa 1/2.. Ngerii ,aan Nggak kebayang kalo ada yg kebelet kencing ada lansia atau anak kecil mobil yg bensinnya menipis mobil listrik yg persenannya sisa  Ngerii ,aan nggak kebayang kalo ada yg kebelet kencing ada lansia atau anak kecil mobil yg bensinnya menipis mobil listrik yg persenannya sisa  ngerii ,"['aan', 'nggak', 'kebayang', 'kalo', 'ada', 'yg', 'kebelet', 'kencing', 'ada', 'lansia', 'atau', 'anak', 'kecil', 'mobil', 'yg', 'bensinnya', 'menipis', 'mobil', 'listrik', 'yg', 'persenannya', 'sisa', 'ngerii']","['aan', 'nggak', 'kebayang', 'kalo', 'yg', 'kebelet', 'kencing', 'lansia', 'anak', 'mobil', 'yg', 'bensinnya', 'menipis', 'mobil', 'listrik', 'yg', 'persenannya', 'sisa', 'ngerii']",aan nggak bayang kalo yg kebelet kencing lansia anak mobil yg bensin tip mobil listrik yg persen sisa ngeri
@kumparan Jaman pak @iskan_dahlan kita dibanjiri oleh inovasi anak negeri pada mobil listrik jaman luhut dibanjiri mobil listrik china,kumparan Jaman pak iskandahlan kita dibanjiri oleh inovasi anak negeri pada mobil listrik jaman luhut dibanjiri mobil listrik china,kumparan jaman pak iskandahlan kita dibanjiri oleh inovasi anak negeri pada mobil listrik jaman luhut dibanjiri mobil listrik china,"['kumparan', 'jaman', 'pak', 'iskandahlan', 'kita', 'dibanjiri', 'oleh', 'inovasi', 'anak', 'negeri', 'pada', 'mobil', 'listrik', 'jaman', 'luhut', 'dibanjiri', 'mobil', 'listrik', 'china']","['kumparan', 'jaman', 'iskandahlan', 'dibanjiri', 'inovasi', 'anak', 'negeri', 'mobil', 'listrik', 'jaman', 'luhut', 'dibanjiri', 'mobil', 'listrik', 'china']",kumpar jaman iskandahlan banjir inovasi anak negeri mobil listrik jaman luhut banjir mobil listrik china
@CV_KP_Mandiri Negara lain berlomba2 ciptakan mobil listrik hybrid hydrogen. Ini malah kembali ke jaman batu.,CVKPMandiri Negara lain berlomba ciptakan mobil listrik hybrid hydrogen Ini malah kembali ke jaman batu,cvkpmandiri negara lain berlomba ciptakan mobil listrik hybrid hydrogen ini malah kembali ke jaman batu,"['cvkpmandiri', 'negara', 'lain', 'berlomba', 'ciptakan', 'mobil', 'listrik', 'hybrid', 'hydrogen', 'ini', 'malah', 'kembali', 'ke', 'jaman', 'batu']","['cvkpmandiri', 'negara', 'berlomba', 'ciptakan', 'mobil', 'listrik', 'hybrid', 'hydrogen', 'jaman', 'batu']",cvkpmandiri negara lomba cipta mobil listrik hybrid hydrogen jaman batu
Tukang service lemari es makenya mobil BMW terbaru. Mending gw kursus jadi tukang service listrik atau sebagainya aja tau gitu yee. Lah duitnya gede. ,Tukang service lemari es makenya mobil BMW terbaru Mending gw kursus jadi tukang service listrik atau sebagainya aja tau gitu yee Lah duitnya gede ,tukang service lemari es makenya mobil bmw terbaru mending gw kursus jadi tukang service listrik atau sebagainya aja tau gitu yee lah duitnya gede ,"['tukang', 'service', 'lemari', 'es', 'makenya', 'mobil', 'bmw', 'terbaru', 'mending', 'gw', 'kursus', 'jadi', 'tukang', 'service', 'listrik', 'atau', 'sebagainya', 'aja', 'tau', 'gitu', 'yee', 'lah', 'duitnya', 'gede']","['tukang', 'service', 'lemari', 'es', 'makenya', 'mobil', 'bmw', 'terbaru', 'mending', 'gw', 'kursus', 'tukang', 'service', 'listrik', 'aja', 'tau', 'gitu', 'yee', 'duitnya', 'gede']",tukang service lemari es makenya mobil bmw baru mending gw kursus tukang service listrik aja tau gitu yee duit gede
@NOTASLIMBOY Mobil listrik masih disubsidi ga sih?,NOTASLIMBOY Mobil listrik masih disubsidi ga sih,notaslimboy mobil listrik masih disubsidi ga sih,"['notaslimboy', 'mobil', 'listrik', 'masih', 'disubsidi', 'ga', 'sih']","['notaslimboy', 'mobil', 'listrik', 'disubsidi', 'ga', 'sih']",notaslimboy mobil listrik subsidi ga sih
@carlanox1 @MichelAdam7__ Kan udah di buat Pembuatan TV pembuatnya disalahkan Mobil selo versi Sport listrik kata pemerintah gak lulus bla bla bla tapi malah di beli Malaysia Dan masih banyak lagi,carlanox MichelAdam Kan udah di buat Pembuatan TV pembuatnya disalahkan Mobil selo versi Sport listrik kata pemerintah gak lulus bla bla bla tapi malah di beli Malaysia Dan masih banyak lagi,carlanox micheladam kan udah di buat pembuatan tv pembuatnya disalahkan mobil selo versi sport listrik kata pemerintah gak lulus bla bla bla tapi malah di beli malaysia dan masih banyak lagi,"['carlanox', 'micheladam', 'kan', 'udah', 'di', 'buat', 'pembuatan', 'tv', 'pembuatnya', 'disalahkan', 'mobil', 'selo', 'versi', 'sport', 'listrik', 'kata', 'pemerintah', 'gak', 'lulus', 'bla', 'bla', 'bla', 'tapi', 'malah', 'di', 'beli', 'malaysia', 'dan', 'masih', 'banyak', 'lagi']","['carlanox', 'micheladam', 'udah', 'pembuatan', 'tv', 'pembuatnya', 'disalahkan', 'mobil', 'selo', 'versi', 'sport', 'listrik', 'pemerintah', 'gak', 'lulus', 'bla', 'bla', 'bla', 'beli', 'malaysia']",carlanox micheladam udah buat tv buat salah mobil selo versi sport listrik perintah gak lulus bla bla bla beli malaysia
di ikn nanti kalo banjir minimal ada mobil tebang dan tiang listrik penunjuk arah yoman ga?,di ikn nanti kalo banjir minimal ada mobil tebang dan tiang listrik penunjuk arah yoman ga,di ikn nanti kalo banjir minimal ada mobil tebang dan tiang listrik penunjuk arah yoman ga,"['di', 'ikn', 'nanti', 'kalo', 'banjir', 'minimal', 'ada', 'mobil', 'tebang', 'dan', 'tiang', 'listrik', 'penunjuk', 'arah', 'yoman', 'ga']","['ikn', 'kalo', 'banjir', 'minimal', 'mobil', 'tebang', 'tiang', 'listrik', 'penunjuk', 'arah', 'yoman', 'ga']",ikn kalo banjir minimal mobil tebang tiang listrik tunjuk arah yoman ga
banyak teman2 yg bicara nikel padahal menurut data penggunaan LFP(bahan untuk mobil listrik/pesaing nikel) meningkat setiap tahun. Transisi mobil dgn bahan bakar bensin ke listrik juga kelihatannya susah direalisasikan.,banyak teman yg bicara nikel padahal menurut data penggunaan LFPbahan untuk mobil listrikpesaing nikel meningkat setiap tahun Transisi mobil dgn bahan bakar bensin ke listrik juga kelihatannya susah direalisasikan,banyak teman yg bicara nikel padahal menurut data penggunaan lfpbahan untuk mobil listrikpesaing nikel meningkat setiap tahun transisi mobil dgn bahan bakar bensin ke listrik juga kelihatannya susah direalisasikan,"['banyak', 'teman', 'yg', 'bicara', 'nikel', 'padahal', 'menurut', 'data', 'penggunaan', 'lfpbahan', 'untuk', 'mobil', 'listrikpesaing', 'nikel', 'meningkat', 'setiap', 'tahun', 'transisi', 'mobil', 'dgn', 'bahan', 'bakar', 'bensin', 'ke', 'listrik', 'juga', 'kelihatannya', 'susah', 'direalisasikan']","['teman', 'yg', 'bicara', 'nikel', 'data', 'penggunaan', 'lfpbahan', 'mobil', 'listrikpesaing', 'nikel', 'meningkat', 'transisi', 'mobil', 'dgn', 'bahan', 'bakar', 'bensin', 'listrik', 'susah', 'direalisasikan']",teman yg bicara nikel data guna lfpbahan mobil listrikpesaing nikel tingkat transisi mobil dgn bahan bakar bensin listrik susah realisasi
@innovacommunity Isinya kek kumpul mobil tamiya listrik semua pasti ,innovacommunity Isinya kek kumpul mobil tamiya listrik semua pasti ,innovacommunity isinya kek kumpul mobil tamiya listrik semua pasti ,"['innovacommunity', 'isinya', 'kek', 'kumpul', 'mobil', 'tamiya', 'listrik', 'semua', 'pasti']","['innovacommunity', 'isinya', 'kek', 'kumpul', 'mobil', 'tamiya', 'listrik']",innovacommunity isi kek kumpul mobil tamiya listrik
@MasMasBiassaa @didepancangkir @kelixmann @wizcayn Kayak make mobil listrik maksudnya.,MasMasBiassaa didepancangkir kelixmann wizcayn Kayak make mobil listrik maksudnya,masmasbiassaa didepancangkir kelixmann wizcayn kayak make mobil listrik maksudnya,"['masmasbiassaa', 'didepancangkir', 'kelixmann', 'wizcayn', 'kayak', 'make', 'mobil', 'listrik', 'maksudnya']","['masmasbiassaa', 'didepancangkir', 'kelixmann', 'wizcayn', 'kayak', 'make', 'mobil', 'listrik', 'maksudnya']",masmasbiassaa didepancangkir kelixmann wizcayn kayak make mobil listrik maksud
risih jir bayangin abang grabcar ga kenal samsek tapi udh berani bilang sayang+nanya privasi punya mantan ga? abis praktek langsung dilamar ya? dsb bahkan gw ingetin tu mobil mau nabrak tiang listrik pas dia main hp malah bilang wah udh cocok jadi makmum makmum pala lu bjirr,risih jir bayangin abang grabcar ga kenal samsek tapi udh berani bilang sayangnanya privasi punya mantan ga abis praktek langsung dilamar ya dsb bahkan gw ingetin tu mobil mau nabrak tiang listrik pas dia main hp malah bilang wah udh cocok jadi makmum makmum pala lu bjirr,risih jir bayangin abang grabcar ga kenal samsek tapi udh berani bilang sayangnanya privasi punya mantan ga abis praktek langsung dilamar ya dsb bahkan gw ingetin tu mobil mau nabrak tiang listrik pas dia main hp malah bilang wah udh cocok jadi makmum makmum pala lu bjirr,"['risih', 'jir', 'bayangin', 'abang', 'grabcar', 'ga', 'kenal', 'samsek', 'tapi', 'udh', 'berani', 'bilang', 'sayangnanya', 'privasi', 'punya', 'mantan', 'ga', 'abis', 'praktek', 'langsung', 'dilamar', 'ya', 'dsb', 'bahkan', 'gw', 'ingetin', 'tu', 'mobil', 'mau', 'nabrak', 'tiang', 'listrik', 'pas', 'dia', 'main', 'hp', 'malah', 'bilang', 'wah', 'udh', 'cocok', 'jadi', 'makmum', 'makmum', 'pala', 'lu', 'bjirr']","['risih', 'jir', 'bayangin', 'abang', 'grabcar', 'ga', 'kenal', 'samsek', 'udh', 'berani', 'bilang', 'sayangnanya', 'privasi', 'mantan', 'ga', 'abis', 'praktek', 'langsung', 'dilamar', 'ya', 'dsb', 'gw', 'ingetin', 'tu', 'mobil', 'nabrak', 'tiang', 'listrik', 'pas', 'main', 'hp', 'bilang', 'udh', 'cocok', 'makmum', 'makmum', 'pala', 'lu', 'bjirr']",risih jir bayangin abang grabcar ga kenal samsek udh berani bilang sayangnanya privasi mantan ga abis praktek langsung lamar ya dsb gw ingetin tu mobil nabrak tiang listrik pas main hp bilang udh cocok makmum makmum pala lu bjirr
@NarasiNewsroom Transisi Energi hanya ilusi Kawan kenyataannya mau aja Di palak sama Opung biar pake Mobil atao motor listrik Buat yang mau pake kendaraan listrik pikir 2 kali dah nikel nya kan rusakin alam Indonesia,NarasiNewsroom Transisi Energi hanya ilusi Kawan kenyataannya mau aja Di palak sama Opung biar pake Mobil atao motor listrik Buat yang mau pake kendaraan listrik pikir  kali dah nikel nya kan rusakin alam Indonesia,narasinewsroom transisi energi hanya ilusi kawan kenyataannya mau aja di palak sama opung biar pake mobil atao motor listrik buat yang mau pake kendaraan listrik pikir  kali dah nikel nya kan rusakin alam indonesia,"['narasinewsroom', 'transisi', 'energi', 'hanya', 'ilusi', 'kawan', 'kenyataannya', 'mau', 'aja', 'di', 'palak', 'sama', 'opung', 'biar', 'pake', 'mobil', 'atao', 'motor', 'listrik', 'buat', 'yang', 'mau', 'pake', 'kendaraan', 'listrik', 'pikir', 'kali', 'dah', 'nikel', 'nya', 'kan', 'rusakin', 'alam', 'indonesia']","['narasinewsroom', 'transisi', 'energi', 'ilusi', 'kawan', 'kenyataannya', 'aja', 'palak', 'opung', 'biar', 'pake', 'mobil', 'atao', 'motor', 'listrik', 'pake', 'kendaraan', 'listrik', 'pikir', 'kali', 'dah', 'nikel', 'nya', 'rusakin', 'alam', 'indonesia']",narasinewsroom transisi energi ilusi kawan nyata aja palak opung biar pake mobil atao motor listrik pake kendara listrik pikir kali dah nikel nya rusakin alam indonesia
