full_text,cleasing,case_folding,tokenize,Filtering/stopword removal,stemming_data,sentiment
Penasaran ketika nanti semua orang pake mobil motor listrik terus by system di offin,Penasaran ketika nanti semua orang pake mobil motor listrik terus by system di offin,penasaran ketika nanti semua orang pake mobil motor listrik terus by system di offin,"['penasaran', 'ketika', 'nanti', 'semua', 'orang', 'pake', 'mobil', 'motor', 'listrik', 'terus', 'by', 'system', 'di', 'offin']","['penasaran', 'orang', 'pake', 'mobil', 'motor', 'listrik', 'by', 'system', 'offin']",penasaran orang pake mobil motor listrik by system offin,1
@fietsprofessor @urbanthoughts11 @jan_kamensky Semua akses jalan tol baru bisa lho dibuat jalur kereta kaya gini. Cuman ga mau aja soalnya mo jualan mobil listrik si ono. Sama malak rakyat tarif tol mahal gila,Semua akses jalan tol baru bisa lho dibuat jalur kereta kaya gini Cuman ga mau aja soalnya mo jualan mobil listrik si ono Sama malak rakyat tarif tol mahal gila,semua akses jalan tol baru bisa lho dibuat jalur kereta kaya gini cuman ga mau aja soalnya mo jualan mobil listrik si ono sama malak rakyat tarif tol mahal gila,"['semua', 'akses', 'jalan', 'tol', 'baru', 'bisa', 'lho', 'dibuat', 'jalur', 'kereta', 'kaya', 'gini', 'cuman', 'ga', 'mau', 'aja', 'soalnya', 'mo', 'jualan', 'mobil', 'listrik', 'si', 'ono', 'sama', 'malak', 'rakyat', 'tarif', 'tol', 'mahal', 'gila']","['akses', 'jalan', 'tol', 'lho', 'jalur', 'kereta', 'kaya', 'gini', 'cuman', 'ga', 'aja', 'mo', 'jualan', 'mobil', 'listrik', 'si', 'ono', 'malak', 'rakyat', 'tarif', 'tol', 'mahal', 'gila']",akses jalan tol lho jalur kereta kaya gin cuman ga aja mo jual mobil listrik si ono malak rakyat tarif tol mahal gila,0
@oka_yudara @kompascom Ujung2 nya nanti lelang buat dia dia jg. Motor/ mobil listrik 1/2 harga nya kan battry nya. Si heru emang dungdung,Ujung nya nanti lelang buat dia dia jg Motor mobil listrik  harga nya kan battry nya Si heru emang dungdung,ujung nya nanti lelang buat dia dia jg motor mobil listrik  harga nya kan battry nya si heru emang dungdung,"['ujung', 'nya', 'nanti', 'lelang', 'buat', 'dia', 'dia', 'jg', 'motor', 'mobil', 'listrik', 'harga', 'nya', 'kan', 'battry', 'nya', 'si', 'heru', 'emang', 'dungdung']","['ujung', 'nya', 'lelang', 'jg', 'motor', 'mobil', 'listrik', 'harga', 'nya', 'battry', 'nya', 'si', 'heru', 'emang', 'dungdung']",ujung nya lelang jg motor mobil listrik harga nya battry nya si heru emang dungdung,0
@detikcom Cepet transformasi ke mobil/motor listrik lah biar gk bisa dipalsuin,Cepet transformasi ke mobilmotor listrik lah biar gk bisa dipalsuin,cepet transformasi ke mobilmotor listrik lah biar gk bisa dipalsuin,"['cepet', 'transformasi', 'ke', 'mobilmotor', 'listrik', 'lah', 'biar', 'gk', 'bisa', 'dipalsuin']","['cepet', 'transformasi', 'mobilmotor', 'listrik', 'biar', 'gk', 'dipalsuin']",cepet transformasi mobilmotor listrik biar gk dipalsuin,1
@karfianda tau ngapain gini-ginian padahal lebih efektif bikin jalan tol flyover/underpass mobil listrik sama pindah ibukota. urban planning my ass.,tau ngapain giniginian padahal lebih efektif bikin jalan tol flyoverunderpass mobil listrik sama pindah ibukota urban planning my ass,tau ngapain giniginian padahal lebih efektif bikin jalan tol flyoverunderpass mobil listrik sama pindah ibukota urban planning my ass,"['tau', 'ngapain', 'giniginian', 'padahal', 'lebih', 'efektif', 'bikin', 'jalan', 'tol', 'flyoverunderpass', 'mobil', 'listrik', 'sama', 'pindah', 'ibukota', 'urban', 'planning', 'my', 'ass']","['tau', 'ngapain', 'giniginian', 'efektif', 'bikin', 'jalan', 'tol', 'flyoverunderpass', 'mobil', 'listrik', 'pindah', 'ibukota', 'urban', 'planning', 'my', 'ass']",tau ngapain giniginian efektif bikin jalan tol flyoverunderpass mobil listrik pindah ibukota urban planning my ass,1
semoga aku bisa beli mobil listrik wuling untuk kerjaa amiinn .,semoga aku bisa beli mobil listrik wuling untuk kerjaa amiinn,semoga aku bisa beli mobil listrik wuling untuk kerjaa amiinn,"['semoga', 'aku', 'bisa', 'beli', 'mobil', 'listrik', 'wuling', 'untuk', 'kerjaa', 'amiinn']","['semoga', 'beli', 'mobil', 'listrik', 'wuling', 'kerjaa', 'amiinn']",moga beli mobil listrik wuling kerjaa amiinn,1
@cocornflakes mobil listrik Hyundai yg dia tabrak aja udah 700+ juta belum mobil lainnya.,mobil listrik Hyundai yg dia tabrak aja udah  juta belum mobil lainnya,mobil listrik hyundai yg dia tabrak aja udah  juta belum mobil lainnya,"['mobil', 'listrik', 'hyundai', 'yg', 'dia', 'tabrak', 'aja', 'udah', 'juta', 'belum', 'mobil', 'lainnya']","['mobil', 'listrik', 'hyundai', 'yg', 'tabrak', 'aja', 'udah', 'juta', 'mobil']",mobil listrik hyundai yg tabrak aja udah juta mobil,0
@Rchkm_ @f1speed_indo Yap Ola kata orang2 luar udah gamau fokus ke bidang Motorsport makanya saham Mercedes F1 dibagi 3 Toto Ineos sama Induk di Jerman mau fokus ke mobil listrik katanya rumor nya dulu juga habis 2025 juga mau cabut lagi Mercedes,Yap Ola kata orang luar udah gamau fokus ke bidang Motorsport makanya saham Mercedes F dibagi  Toto Ineos sama Induk di Jerman mau fokus ke mobil listrik katanya rumor nya dulu juga habis  juga mau cabut lagi Mercedes,yap ola kata orang luar udah gamau fokus ke bidang motorsport makanya saham mercedes f dibagi  toto ineos sama induk di jerman mau fokus ke mobil listrik katanya rumor nya dulu juga habis  juga mau cabut lagi mercedes,"['yap', 'ola', 'kata', 'orang', 'luar', 'udah', 'gamau', 'fokus', 'ke', 'bidang', 'motorsport', 'makanya', 'saham', 'mercedes', 'f', 'dibagi', 'toto', 'ineos', 'sama', 'induk', 'di', 'jerman', 'mau', 'fokus', 'ke', 'mobil', 'listrik', 'katanya', 'rumor', 'nya', 'dulu', 'juga', 'habis', 'juga', 'mau', 'cabut', 'lagi', 'mercedes']","['yap', 'ola', 'orang', 'udah', 'gamau', 'fokus', 'bidang', 'motorsport', 'saham', 'mercedes', 'f', 'dibagi', 'toto', 'ineos', 'induk', 'jerman', 'fokus', 'mobil', 'listrik', 'rumor', 'nya', 'habis', 'cabut', 'mercedes']",yap ola orang udah gamau fokus bidang motorsport saham mercedes f bagi toto ineos induk jerman fokus mobil listrik rumor nya habis cabut mercedes,0
dau! ada yang lagi nyari kostan ga?? aku lagi mau oper kostsan khusus perempuan include water heater wifi listrik parkir mobil aku take over mulai 5 jt sampai akhir agustus bisa nego yaa daerah caringin ( jatinangor ),dau ada yang lagi nyari kostan ga aku lagi mau oper kostsan khusus perempuan include water heater wifi listrik parkir mobil aku take over mulai  jt sampai akhir agustus bisa nego yaa daerah caringin  jatinangor,dau ada yang lagi nyari kostan ga aku lagi mau oper kostsan khusus perempuan include water heater wifi listrik parkir mobil aku take over mulai  jt sampai akhir agustus bisa nego yaa daerah caringin  jatinangor,"['dau', 'ada', 'yang', 'lagi', 'nyari', 'kostan', 'ga', 'aku', 'lagi', 'mau', 'oper', 'kostsan', 'khusus', 'perempuan', 'include', 'water', 'heater', 'wifi', 'listrik', 'parkir', 'mobil', 'aku', 'take', 'over', 'mulai', 'jt', 'sampai', 'akhir', 'agustus', 'bisa', 'nego', 'yaa', 'daerah', 'caringin', 'jatinangor']","['dau', 'nyari', 'kostan', 'ga', 'oper', 'kostsan', 'khusus', 'perempuan', 'include', 'water', 'heater', 'wifi', 'listrik', 'parkir', 'mobil', 'take', 'over', 'jt', 'agustus', 'nego', 'yaa', 'daerah', 'caringin', 'jatinangor']",dau nyari kostan ga oper kostsan khusus perempuan include water heater wifi listrik parkir mobil take over jt agustus nego yaa daerah caringin jatinangor,1
Parkir mobil di scbd mun lain mobil listrik mayar parkirna 150rb boa edan heuh mending meuli bootleg di si cloud.end,Parkir mobil di scbd mun lain mobil listrik mayar parkirna rb boa edan heuh mending meuli bootleg di si cloudend,parkir mobil di scbd mun lain mobil listrik mayar parkirna rb boa edan heuh mending meuli bootleg di si cloudend,"['parkir', 'mobil', 'di', 'scbd', 'mun', 'lain', 'mobil', 'listrik', 'mayar', 'parkirna', 'rb', 'boa', 'edan', 'heuh', 'mending', 'meuli', 'bootleg', 'di', 'si', 'cloudend']","['parkir', 'mobil', 'scbd', 'mun', 'mobil', 'listrik', 'mayar', 'parkirna', 'rb', 'boa', 'edan', 'heuh', 'mending', 'meuli', 'bootleg', 'si', 'cloudend']",parkir mobil scbd mun mobil listrik mayar parkirna rb boa edan heuh mending meuli bootleg si cloudend,0
@karfianda @rednesia mobil listrik mahal solusinya motor terbang,mobil listrik mahal solusinya motor terbang,mobil listrik mahal solusinya motor terbang,"['mobil', 'listrik', 'mahal', 'solusinya', 'motor', 'terbang']","['mobil', 'listrik', 'mahal', 'solusinya', 'motor', 'terbang']",mobil listrik mahal solusi motor terbang,0
@BolaBolaAja Mayan kebeli mobil listrik buat power bank pas lgi nyetir,Mayan kebeli mobil listrik buat power bank pas lgi nyetir,mayan kebeli mobil listrik buat power bank pas lgi nyetir,"['mayan', 'kebeli', 'mobil', 'listrik', 'buat', 'power', 'bank', 'pas', 'lgi', 'nyetir']","['mayan', 'kebeli', 'mobil', 'listrik', 'power', 'bank', 'pas', 'lgi', 'nyetir']",mayan kebel mobil listrik power bank pas lgi nyetir,1
@convomf Dia tau ga sih harga mobil listrik Hyundai yang dia tabrak berapa? Belum yang lainnya,Dia tau ga sih harga mobil listrik Hyundai yang dia tabrak berapa Belum yang lainnya,dia tau ga sih harga mobil listrik hyundai yang dia tabrak berapa belum yang lainnya,"['dia', 'tau', 'ga', 'sih', 'harga', 'mobil', 'listrik', 'hyundai', 'yang', 'dia', 'tabrak', 'berapa', 'belum', 'yang', 'lainnya']","['tau', 'ga', 'sih', 'harga', 'mobil', 'listrik', 'hyundai', 'tabrak']",tau ga sih harga mobil listrik hyundai tabrak,0
@karfianda solusinya ya tetep ESEMKA lah mana paten mobil listrik wak,solusinya ya tetep ESEMKA lah mana paten mobil listrik wak,solusinya ya tetep esemka lah mana paten mobil listrik wak,"['solusinya', 'ya', 'tetep', 'esemka', 'lah', 'mana', 'paten', 'mobil', 'listrik', 'wak']","['solusinya', 'ya', 'tetep', 'esemka', 'paten', 'mobil', 'listrik', 'wak']",solusi ya tetep esemka paten mobil listrik wak,1
@karfianda Solusinya - flyover - pelebaran jalan - subsidi mobil listrik kalo masih ga berhasil yaudah pindah ke IKN,Solusinya  flyover  pelebaran jalan  subsidi mobil listrik kalo masih ga berhasil yaudah pindah ke IKN,solusinya  flyover  pelebaran jalan  subsidi mobil listrik kalo masih ga berhasil yaudah pindah ke ikn,"['solusinya', 'flyover', 'pelebaran', 'jalan', 'subsidi', 'mobil', 'listrik', 'kalo', 'masih', 'ga', 'berhasil', 'yaudah', 'pindah', 'ke', 'ikn']","['solusinya', 'flyover', 'pelebaran', 'jalan', 'subsidi', 'mobil', 'listrik', 'kalo', 'ga', 'berhasil', 'yaudah', 'pindah', 'ikn']",solusi flyover lebar jalan subsidi mobil listrik kalo ga hasil yaudah pindah ikn,1
Orang orang yg korupsi ini kebanyakan org tajir yg token listrik nd pernah bunyi mau makan apa aja bisa naik mobil kemana-mana rumah besar mewah. Buat apa sih korupsi lagi?,Orang orang yg korupsi ini kebanyakan org tajir yg token listrik nd pernah bunyi mau makan apa aja bisa naik mobil kemanamana rumah besar mewah Buat apa sih korupsi lagi,orang orang yg korupsi ini kebanyakan org tajir yg token listrik nd pernah bunyi mau makan apa aja bisa naik mobil kemanamana rumah besar mewah buat apa sih korupsi lagi,"['orang', 'orang', 'yg', 'korupsi', 'ini', 'kebanyakan', 'org', 'tajir', 'yg', 'token', 'listrik', 'nd', 'pernah', 'bunyi', 'mau', 'makan', 'apa', 'aja', 'bisa', 'naik', 'mobil', 'kemanamana', 'rumah', 'besar', 'mewah', 'buat', 'apa', 'sih', 'korupsi', 'lagi']","['orang', 'orang', 'yg', 'korupsi', 'kebanyakan', 'org', 'tajir', 'yg', 'token', 'listrik', 'nd', 'bunyi', 'makan', 'aja', 'mobil', 'kemanamana', 'rumah', 'mewah', 'sih', 'korupsi']",orang orang yg korupsi banyak org tajir yg token listrik nd bunyi makan aja mobil kemanamana rumah mewah sih korupsi,0
@syam_juhri Mobil masa depan Mobil yang tidak memerlukan garasi saat parkir. Dan pastinya tidak membutuhkan BBM ataupun listrik saat dikendarai. Ini jenius! Benar benar jenius!,Mobil masa depan Mobil yang tidak memerlukan garasi saat parkir Dan pastinya tidak membutuhkan BBM ataupun listrik saat dikendarai Ini jenius Benar benar jenius,mobil masa depan mobil yang tidak memerlukan garasi saat parkir dan pastinya tidak membutuhkan bbm ataupun listrik saat dikendarai ini jenius benar benar jenius,"['mobil', 'masa', 'depan', 'mobil', 'yang', 'tidak', 'memerlukan', 'garasi', 'saat', 'parkir', 'dan', 'pastinya', 'tidak', 'membutuhkan', 'bbm', 'ataupun', 'listrik', 'saat', 'dikendarai', 'ini', 'jenius', 'benar', 'benar', 'jenius']","['mobil', 'mobil', 'garasi', 'parkir', 'pastinya', 'membutuhkan', 'bbm', 'listrik', 'dikendarai', 'jenius', 'jenius']",mobil mobil garasi parkir pasti butuh bbm listrik kendara jenius jenius,1
@HeiiiSasha Mobil listrik yg mana nih?,Mobil listrik yg mana nih,mobil listrik yg mana nih,"['mobil', 'listrik', 'yg', 'mana', 'nih']","['mobil', 'listrik', 'yg', 'nih']",mobil listrik yg nih,1
Supir hyundainya alhamdulillah selamet tapi pak itu mobilnya baru ya... mobil listrik woy lgsg ancur,Supir hyundainya alhamdulillah selamet tapi pak itu mobilnya baru ya mobil listrik woy lgsg ancur,supir hyundainya alhamdulillah selamet tapi pak itu mobilnya baru ya mobil listrik woy lgsg ancur,"['supir', 'hyundainya', 'alhamdulillah', 'selamet', 'tapi', 'pak', 'itu', 'mobilnya', 'baru', 'ya', 'mobil', 'listrik', 'woy', 'lgsg', 'ancur']","['supir', 'hyundainya', 'alhamdulillah', 'selamet', 'mobilnya', 'ya', 'mobil', 'listrik', 'woy', 'lgsg', 'ancur']",supir hyundainya alhamdulillah selamet mobil ya mobil listrik woy lgsg ancur,0
Cuma di negri dongeng pemerintah nya jadi sales mobil listrik kek enak banget sales mobil listrik gak ngapa ngapain tapi udah di wakili pemerintah negri dongeng. Untung di Indonesia gak kek gitu,Cuma di negri dongeng pemerintah nya jadi sales mobil listrik kek enak banget sales mobil listrik gak ngapa ngapain tapi udah di wakili pemerintah negri dongeng Untung di Indonesia gak kek gitu,cuma di negri dongeng pemerintah nya jadi sales mobil listrik kek enak banget sales mobil listrik gak ngapa ngapain tapi udah di wakili pemerintah negri dongeng untung di indonesia gak kek gitu,"['cuma', 'di', 'negri', 'dongeng', 'pemerintah', 'nya', 'jadi', 'sales', 'mobil', 'listrik', 'kek', 'enak', 'banget', 'sales', 'mobil', 'listrik', 'gak', 'ngapa', 'ngapain', 'tapi', 'udah', 'di', 'wakili', 'pemerintah', 'negri', 'dongeng', 'untung', 'di', 'indonesia', 'gak', 'kek', 'gitu']","['negri', 'dongeng', 'pemerintah', 'nya', 'sales', 'mobil', 'listrik', 'kek', 'enak', 'banget', 'sales', 'mobil', 'listrik', 'gak', 'ngapa', 'ngapain', 'udah', 'wakili', 'pemerintah', 'negri', 'dongeng', 'untung', 'indonesia', 'gak', 'kek', 'gitu']",negri dongeng perintah nya sales mobil listrik kek enak banget sales mobil listrik gak ngapa ngapain udah wakil perintah negri dongeng untung indonesia gak kek gitu,0
@voidotid @BolaBolaAja Waduh kl diliat2 itu keknya mobil test atau mobil standby buat nyalurin energi kl mobil listrik lain abis kasian,Waduh kl diliat itu keknya mobil test atau mobil standby buat nyalurin energi kl mobil listrik lain abis kasian,waduh kl diliat itu keknya mobil test atau mobil standby buat nyalurin energi kl mobil listrik lain abis kasian,"['waduh', 'kl', 'diliat', 'itu', 'keknya', 'mobil', 'test', 'atau', 'mobil', 'standby', 'buat', 'nyalurin', 'energi', 'kl', 'mobil', 'listrik', 'lain', 'abis', 'kasian']","['kl', 'diliat', 'keknya', 'mobil', 'test', 'mobil', 'standby', 'nyalurin', 'energi', 'kl', 'mobil', 'listrik', 'abis', 'kasian']",kl liat kek mobil test mobil standby nyalurin energi kl mobil listrik abis kasi,0
@JenarKidjing film cars 3 balapannya dah pada pake mobil listrik. warga +62 jelas amati tiru motor listirk gas,film cars  balapannya dah pada pake mobil listrik warga  jelas amati tiru motor listirk gas,film cars  balapannya dah pada pake mobil listrik warga  jelas amati tiru motor listirk gas,"['film', 'cars', 'balapannya', 'dah', 'pada', 'pake', 'mobil', 'listrik', 'warga', 'jelas', 'amati', 'tiru', 'motor', 'listirk', 'gas']","['film', 'cars', 'balapannya', 'dah', 'pake', 'mobil', 'listrik', 'warga', 'amati', 'tiru', 'motor', 'listirk', 'gas']",film cars balap dah pake mobil listrik warga amat tiru motor listirk gas,0
@Pai_C1 Wkwkwkwkwkwk ganti rugi mobil listrik juga? Wuiiiih sultan ini mah bukan supir,Wkwkwkwkwkwk ganti rugi mobil listrik juga Wuiiiih sultan ini mah bukan supir,wkwkwkwkwkwk ganti rugi mobil listrik juga wuiiiih sultan ini mah bukan supir,"['wkwkwkwkwkwk', 'ganti', 'rugi', 'mobil', 'listrik', 'juga', 'wuiiiih', 'sultan', 'ini', 'mah', 'bukan', 'supir']","['wkwkwkwkwkwk', 'ganti', 'rugi', 'mobil', 'listrik', 'wuiiiih', 'sultan', 'mah', 'supir']",wkwkwkwkwkwk ganti rugi mobil listrik wuiiiih sultan mah supir,0
@BolaBolaAja Kayanya ngobat atau emang otaknya keganggu? Diajak ngobrol ga nyambung dan bisa-bisanya masih tenang kaya gini padahal yang ditabrak ada mobil listrik Hyundai.,Kayanya ngobat atau emang otaknya keganggu Diajak ngobrol ga nyambung dan bisabisanya masih tenang kaya gini padahal yang ditabrak ada mobil listrik Hyundai,kayanya ngobat atau emang otaknya keganggu diajak ngobrol ga nyambung dan bisabisanya masih tenang kaya gini padahal yang ditabrak ada mobil listrik hyundai,"['kayanya', 'ngobat', 'atau', 'emang', 'otaknya', 'keganggu', 'diajak', 'ngobrol', 'ga', 'nyambung', 'dan', 'bisabisanya', 'masih', 'tenang', 'kaya', 'gini', 'padahal', 'yang', 'ditabrak', 'ada', 'mobil', 'listrik', 'hyundai']","['kayanya', 'ngobat', 'emang', 'otaknya', 'keganggu', 'diajak', 'ngobrol', 'ga', 'nyambung', 'bisabisanya', 'tenang', 'kaya', 'gini', 'ditabrak', 'mobil', 'listrik', 'hyundai']",kaya ngobat emang otak ganggu ajak ngobrol ga nyambung bisabisanya tenang kaya gin tabrak mobil listrik hyundai,0
@karfianda Apapun masalah lalu lintas dan transportasi jawabannya adalah mobil listrik!!!,Apapun masalah lalu lintas dan transportasi jawabannya adalah mobil listrik,apapun masalah lalu lintas dan transportasi jawabannya adalah mobil listrik,"['apapun', 'masalah', 'lalu', 'lintas', 'dan', 'transportasi', 'jawabannya', 'adalah', 'mobil', 'listrik']","['apapun', 'lintas', 'transportasi', 'jawabannya', 'mobil', 'listrik']",apa lintas transportasi jawab mobil listrik,1
@geloraco Untuk menyenangkan Bpk yg jualan mobil n motor listrik biar dianggap berprestasi,Untuk menyenangkan Bpk yg jualan mobil n motor listrik biar dianggap berprestasi,untuk menyenangkan bpk yg jualan mobil n motor listrik biar dianggap berprestasi,"['untuk', 'menyenangkan', 'bpk', 'yg', 'jualan', 'mobil', 'n', 'motor', 'listrik', 'biar', 'dianggap', 'berprestasi']","['menyenangkan', 'bpk', 'yg', 'jualan', 'mobil', 'n', 'motor', 'listrik', 'biar', 'dianggap', 'berprestasi']",senang bpk yg jual mobil n motor listrik biar anggap prestasi,1
Abis nyetir mobil listrik.. Aaargghh enak banget!!,Abis nyetir mobil listrik Aaargghh enak banget,abis nyetir mobil listrik aaargghh enak banget,"['abis', 'nyetir', 'mobil', 'listrik', 'aaargghh', 'enak', 'banget']","['abis', 'nyetir', 'mobil', 'listrik', 'aaargghh', 'enak', 'banget']",abis nyetir mobil listrik aaargghh enak banget,1
Lama lama dipikir2 gw nambah mobil listrik aja kali ya sebiji yg ala ala city car atau sedan,Lama lama dipikir gw nambah mobil listrik aja kali ya sebiji yg ala ala city car atau sedan,lama lama dipikir gw nambah mobil listrik aja kali ya sebiji yg ala ala city car atau sedan,"['lama', 'lama', 'dipikir', 'gw', 'nambah', 'mobil', 'listrik', 'aja', 'kali', 'ya', 'sebiji', 'yg', 'ala', 'ala', 'city', 'car', 'atau', 'sedan']","['dipikir', 'gw', 'nambah', 'mobil', 'listrik', 'aja', 'kali', 'ya', 'sebiji', 'yg', 'ala', 'ala', 'city', 'car', 'sedan']",pikir gw nambah mobil listrik aja kali ya biji yg ala ala city car sedan,1
@poorsches Musuh kita ttp kurangnya pembangunan infrastruktur. Kita krg infrastruktur baik mobil motor transum (bahkan hingga air &amp; listrik) Hasilnya overpopulasi d kota2 besar walau Indonesia sebenernya luas Klo mob mentality memang toxic disini untungnya bukan pemotor yg begitu,Musuh kita ttp kurangnya pembangunan infrastruktur Kita krg infrastruktur baik mobil motor transum bahkan hingga air amp listrik Hasilnya overpopulasi d kota besar walau Indonesia sebenernya luas Klo mob mentality memang toxic disini untungnya bukan pemotor yg begitu,musuh kita ttp kurangnya pembangunan infrastruktur kita krg infrastruktur baik mobil motor transum bahkan hingga air amp listrik hasilnya overpopulasi d kota besar walau indonesia sebenernya luas klo mob mentality memang toxic disini untungnya bukan pemotor yg begitu,"['musuh', 'kita', 'ttp', 'kurangnya', 'pembangunan', 'infrastruktur', 'kita', 'krg', 'infrastruktur', 'baik', 'mobil', 'motor', 'transum', 'bahkan', 'hingga', 'air', 'amp', 'listrik', 'hasilnya', 'overpopulasi', 'd', 'kota', 'besar', 'walau', 'indonesia', 'sebenernya', 'luas', 'klo', 'mob', 'mentality', 'memang', 'toxic', 'disini', 'untungnya', 'bukan', 'pemotor', 'yg', 'begitu']","['musuh', 'ttp', 'kurangnya', 'pembangunan', 'infrastruktur', 'krg', 'infrastruktur', 'mobil', 'motor', 'transum', 'air', 'amp', 'listrik', 'hasilnya', 'overpopulasi', 'd', 'kota', 'indonesia', 'sebenernya', 'luas', 'klo', 'mob', 'mentality', 'toxic', 'untungnya', 'pemotor', 'yg']",musuh ttp kurang bangun infrastruktur krg infrastruktur mobil motor transum air amp listrik hasil overpopulasi d kota indonesia sebenernya luas klo mob mentality toxic untung motor yg,0
